bsr,basin,bsr_crosswalk_status,species,life_stage,LS_corrected_score_source,species_aggregate_score,fish_use_score,LS_corrected_score,life_stage_fish_use_normalization_max,bsr_match_review_required,input_review_status,population_priority,limiting_factor,vulnerability_rank_min,vulnerability_rank_max,vulnerability_score_min,vulnerability_score_max,vulnerability_score,source_vulnerability_rows,source_life_stages,vulnerability_review_flag,uncertainty_notes,condition_score_raw_1_5,condition_score_source,condition_score,n,any_flag,risk_component
CC7,Catherine Creek,provisional_positional,Steelhead,Summer Rearing,1.06,0.95,1.0,0.2952646239554318,3.59,True,Provisional: BSR correspondence requires review,0.25,Channel and Habitat Structure,3,3,0.8585714285714285,0.8585714285714285,0.8585714285714285,1,Summer Rearing,No,,1.64,0.244,0.1684,5,False,0.010672592916832473
CC7,Catherine Creek,provisional_positional,Steelhead,Summer Rearing,1.06,0.95,1.0,0.2952646239554318,3.59,True,Provisional: BSR correspondence requires review,0.25,Decreased Sediment Quantity,13,13,0.15142857142857147,0.15142857142857147,0.15142857142857147,1,Summer Rearing,No,,2.61,0.46225,0.408475,5,True,0.004565882510943097
CC7,Catherine Creek,provisional_positional,Steelhead,Summer Rearing,1.06,0.95,1.0,0.2952646239554318,3.59,True,Provisional: BSR correspondence requires review,0.25,Decreased Water Quantity,5,5,0.7171428571428571,0.7171428571428571,0.7171428571428571,1,Summer Rearing,No,,2.88,0.523,0.4753,3,False,0.02516082729805014
CC7,Catherine Creek,provisional_positional,Steelhead,Summer Rearing,1.06,0.95,1.0,0.2952646239554318,3.59,True,Provisional: BSR correspondence requires review,0.25,Floodplain Condition,11,11,0.2928571428571428,0.2928571428571428,0.2928571428571428,1,Summer Rearing,No,,1.74,0.2665,0.19315000000000002,5,False,0.004175437226422603
CC7,Catherine Creek,provisional_positional,Steelhead,Summer Rearing,1.06,0.95,1.0,0.2952646239554318,3.59,True,Provisional: BSR correspondence requires review,0.25,Increased Sediment Quantity,14,14,0.08071428571428574,0.08071428571428574,0.08071428571428574,1,Summer Rearing,No,,1.89,0.30025,0.23027499999999998,5,False,0.0013719826651412657
CC7,Catherine Creek,provisional_positional,Steelhead,Summer Rearing,1.06,0.95,1.0,0.2952646239554318,3.59,True,Provisional: BSR correspondence requires review,0.25,Non-Native Species Interactions and Competition,12,12,0.2221428571428571,0.2221428571428571,0.2221428571428571,1,Summer Rearing,No,,1.59,0.23275,0.15602500000000002,3,False,0.002558456103263032
CC7,Catherine Creek,provisional_positional,Steelhead,Summer Rearing,1.06,0.95,1.0,0.2952646239554318,3.59,True,Provisional: BSR correspondence requires review,0.25,Predation,9,9,0.4342857142857143,0.4342857142857143,0.4342857142857143,1,Summer Rearing,No,,1.0,0.1,0.01,3,False,0.0003205730202944688
CC7,Catherine Creek,provisional_positional,Steelhead,Summer Rearing,1.06,0.95,1.0,0.2952646239554318,3.59,True,Provisional: BSR correspondence requires review,0.25,Riparian Condition,10,10,0.36357142857142855,0.36357142857142855,0.36357142857142855,1,Summer Rearing,No,,1.64,0.244,0.1684,5,False,0.004519425785913252
CC7,Catherine Creek,provisional_positional,Steelhead,Summer Rearing,1.06,0.95,1.0,0.2952646239554318,3.59,True,Provisional: BSR correspondence requires review,0.25,Side Channel and Wetland Habitat,4,4,0.7878571428571428,0.7878571428571428,0.7878571428571428,1,Summer Rearing,No,,2.0,0.325,0.2575,5,False,0.01497532083167529
CC7,Catherine Creek,provisional_positional,Steelhead,Summer Rearing,1.06,0.95,1.0,0.2952646239554318,3.59,True,Provisional: BSR correspondence requires review,0.25,Summer Water Temperature,1,1,1.0,1.0,1.0,1,Summer Rearing,No,,3.11,0.57475,0.532225,3,False,0.039286803621169916
CC7,Catherine Creek,provisional_positional,Steelhead,Summer Rearing,1.06,0.95,1.0,0.2952646239554318,3.59,True,Provisional: BSR correspondence requires review,0.25,Water Quality,6,6,0.6464285714285714,0.6464285714285714,0.6464285714285714,1,Summer Rearing,No,,2.71,0.48475,0.43322499999999997,3,False,0.02067214198666932
CC7,Catherine Creek,provisional_positional,Steelhead,Summer Rearing,1.06,0.95,1.0,0.2952646239554318,3.59,True,Provisional: BSR correspondence requires review,0.25,Winter Water Temperature,15,15,0.010000000000000009,0.010000000000000009,0.010000000000000009,1,Summer Rearing,No,,2.15,0.35875,0.29462499999999997,3,True,0.0002174808495821729
CC7,Catherine Creek,provisional_positional,Steelhead,Migration,0.56,0.95,1.0,0.1559888579387187,3.59,True,Provisional: BSR correspondence requires review,0.25,Altered Flow Timing,4,4,0.7878571428571428,0.7878571428571428,0.7878571428571428,2,Adult Migration & Holding | Juvenile Emigration,No,,3.11,0.57475,0.532225,3,False,0.016352205431754873
CC7,Catherine Creek,provisional_positional,Steelhead,Migration,0.56,0.95,1.0,0.1559888579387187,3.59,True,Provisional: BSR correspondence requires review,0.25,Altered Primary Productivity,10,10,0.36357142857142855,0.36357142857142855,0.36357142857142855,2,Adult Migration & Holding | Juvenile Emigration,No,,1.82,0.2845,0.21295000000000003,3,False,0.0030192632311977726
CC7,Catherine Creek,provisional_positional,Steelhead,Migration,0.56,0.95,1.0,0.1559888579387187,3.59,True,Provisional: BSR correspondence requires review,0.25,Anthropogenic Barriers,1,2,0.9292857142857143,1.0,1.0,2,Adult Migration & Holding | Juvenile Emigration,No,,1.44,0.199,0.11889999999999998,3,False,0.0046367688022284125
CC7,Catherine Creek,provisional_positional,Steelhead,Migration,0.56,0.95,1.0,0.1559888579387187,3.59,True,Provisional: BSR correspondence requires review,0.25,Channel and Habitat Structure,5,8,0.505,0.7171428571428571,0.7171428571428571,2,Adult Migration & Holding | Juvenile Emigration,No,,1.64,0.244,0.1684,5,False,0.004709571030640669
CC7,Catherine Creek,provisional_positional,Steelhead,Migration,0.56,0.95,1.0,0.1559888579387187,3.59,True,Provisional: BSR correspondence requires review,0.25,Decreased Sediment Quantity,8,13,0.15142857142857147,0.505,0.505,2,Adult Migration & Holding | Juvenile Emigration,No,,2.61,0.46225,0.408475,5,True,0.008044340529247912
CC7,Catherine Creek,provisional_positional,Steelhead,Migration,0.56,0.95,1.0,0.1559888579387187,3.59,True,Provisional: BSR correspondence requires review,0.25,Decreased Water Quantity,3,3,0.8585714285714285,0.8585714285714285,0.8585714285714285,2,Adult Migration & Holding | Juvenile Emigration,No,,2.88,0.523,0.4753,3,False,0.015913944289693595
CC7,Catherine Creek,provisional_positional,Steelhead,Migration,0.56,0.95,1.0,0.1559888579387187,3.59,True,Provisional: BSR correspondence requires review,0.25,Floodplain Condition,6,7,0.5757142857142857,0.6464285714285714,0.6464285714285714,2,Adult Migration & Holding | Juvenile Emigration,No,,1.74,0.2665,0.19315000000000002,5,False,0.004869101671309193
CC7,Catherine Creek,provisional_positional,Steelhead,Migration,0.56,0.95,1.0,0.1559888579387187,3.59,True,Provisional: BSR correspondence requires review,0.25,Increased Sediment Quantity,9,14,0.08071428571428574,0.4342857142857143,0.4342857142857143,2,Adult Migration & Holding | Juvenile Emigration,No,,1.89,0.30025,0.23027499999999998,5,False,0.003899922005571031
CC7,Catherine Creek,provisional_positional,Steelhead,Migration,0.56,0.95,1.0,0.1559888579387187,3.59,True,Provisional: BSR correspondence requires review,0.25,Non-Native Species Interactions and Competition,11,12,0.2221428571428571,0.2928571428571428,0.2928571428571428,2,Adult Migration & Holding | Juvenile Emigration,No,,1.59,0.23275,0.15602500000000002,3,False,0.0017819011142061285
CC7,Catherine Creek,provisional_positional,Steelhead,Migration,0.56,0.95,1.0,0.1559888579387187,3.59,True,Provisional: BSR correspondence requires review,0.25,Predation,2,13,0.15142857142857147,0.9292857142857143,0.9292857142857143,2,Adult Migration & Holding | Juvenile Emigration,No,,1.0,0.1,0.01,3,False,0.00036239554317548756
CC7,Catherine Creek,provisional_positional,Steelhead,Migration,0.56,0.95,1.0,0.1559888579387187,3.59,True,Provisional: BSR correspondence requires review,0.25,Riparian Condition,7,9,0.4342857142857143,0.5757142857142857,0.5757142857142857,2,Adult Migration & Holding | Juvenile Emigration,No,,1.64,0.244,0.1684,5,False,0.0037807910863509758
CC7,Catherine Creek,provisional_positional,Steelhead,Migration,0.56,0.95,1.0,0.1559888579387187,3.59,True,Provisional: BSR correspondence requires review,0.25,Side Channel and Wetland Habitat,1,6,0.6464285714285714,1.0,1.0,2,Adult Migration & Holding | Juvenile Emigration,No,,2.0,0.325,0.2575,5,False,0.010041782729805016
CC7,Catherine Creek,provisional_positional,Steelhead,Migration,0.56,0.95,1.0,0.1559888579387187,3.59,True,Provisional: BSR correspondence requires review,0.25,Summer Water Temperature,15,15,0.010000000000000009,0.010000000000000009,0.010000000000000009,2,Adult Migration & Holding | Juvenile Emigration,No,,3.11,0.57475,0.532225,3,False,0.00020755292479108654
CC7,Catherine Creek,provisional_positional,Steelhead,Migration,0.56,0.95,1.0,0.1559888579387187,3.59,True,Provisional: BSR correspondence requires review,0.25,Water Quality,5,12,0.2221428571428571,0.7171428571428571,0.7171428571428571,2,Adult Migration & Holding | Juvenile Emigration,No,,2.71,0.48475,0.43322499999999997,3,False,0.012115818941504179
CC7,Catherine Creek,provisional_positional,Steelhead,Migration,0.56,0.95,1.0,0.1559888579387187,3.59,True,Provisional: BSR correspondence requires review,0.25,Winter Water Temperature,11,14,0.08071428571428574,0.2928571428571428,0.2928571428571428,2,Adult Migration & Holding | Juvenile Emigration,No,,2.15,0.35875,0.29462499999999997,3,True,0.003364798050139276
CC7,Catherine Creek,provisional_positional,Bull Trout,Spawning & Resident,2.41,2.0,1.0,0.6713091922005572,3.59,True,Provisional: BSR correspondence requires review,0.6,Altered Flow Timing,13,13,0.15142857142857147,0.15142857142857147,0.15142857142857147,1,Spawning/Rearing (fluvial) & Resident,No,,3.11,0.57475,0.532225,3,False,0.03246212459212098
CC7,Catherine Creek,provisional_positional,Bull Trout,Spawning & Resident,2.41,2.0,1.0,0.6713091922005572,3.59,True,Provisional: BSR correspondence requires review,0.6,Altered Primary Productivity,14,14,0.08071428571428574,0.08071428571428574,0.08071428571428574,1,Spawning/Rearing (fluvial) & Resident,No,,1.82,0.2845,0.21295000000000003,3,False,0.006923120592916836
CC7,Catherine Creek,provisional_positional,Bull Trout,Spawning & Resident,2.41,2.0,1.0,0.6713091922005572,3.59,True,Provisional: BSR correspondence requires review,0.6,Anthropogenic Barriers,10,10,0.36357142857142855,0.36357142857142855,0.36357142857142855,1,Spawning/Rearing (fluvial) & Resident,No,,1.44,0.199,0.11889999999999998,3,False,0.01741187118981297
CC7,Catherine Creek,provisional_positional,Bull Trout,Spawning & Resident,2.41,2.0,1.0,0.6713091922005572,3.59,True,Provisional: BSR correspondence requires review,0.6,Channel and Habitat Structure,3,3,0.8585714285714285,0.8585714285714285,0.8585714285714285,1,Spawning/Rearing (fluvial) & Resident,No,,1.64,0.244,0.1684,5,False,0.05823611078392359
CC7,Catherine Creek,provisional_positional,Bull Trout,Spawning & Resident,2.41,2.0,1.0,0.6713091922005572,3.59,True,Provisional: BSR correspondence requires review,0.6,Decreased Sediment Quantity,5,5,0.7171428571428571,0.7171428571428571,0.7171428571428571,1,Spawning/Rearing (fluvial) & Resident,No,,2.61,0.46225,0.408475,5,True,0.11798994615996815
CC7,Catherine Creek,provisional_positional,Bull Trout,Spawning & Resident,2.41,2.0,1.0,0.6713091922005572,3.59,True,Provisional: BSR correspondence requires review,0.6,Decreased Water Quantity,8,8,0.505,0.505,0.505,1,Spawning/Rearing (fluvial) & Resident,No,,2.88,0.523,0.4753,3,False,0.09667919749303622
CC7,Catherine Creek,provisional_positional,Bull Trout,Spawning & Resident,2.41,2.0,1.0,0.6713091922005572,3.59,True,Provisional: BSR correspondence requires review,0.6,Floodplain Condition,11,11,0.2928571428571428,0.2928571428571428,0.2928571428571428,1,Spawning/Rearing (fluvial) & Resident,No,,1.74,0.2665,0.19315000000000002,5,False,0.022783706526064467
CC7,Catherine Creek,provisional_positional,Bull Trout,Spawning & Resident,2.41,2.0,1.0,0.6713091922005572,3.59,True,Provisional: BSR correspondence requires review,0.6,Increased Sediment Quantity,6,6,0.6464285714285714,0.6464285714285714,0.6464285714285714,1,Spawning/Rearing (fluvial) & Resident,No,,1.89,0.30025,0.23027499999999998,5,False,0.05995717732789494
CC7,Catherine Creek,provisional_positional,Bull Trout,Spawning & Resident,2.41,2.0,1.0,0.6713091922005572,3.59,True,Provisional: BSR correspondence requires review,0.6,Non-Native Species Interactions and Competition,2,2,0.9292857142857143,0.9292857142857143,0.9292857142857143,1,Spawning/Rearing (fluvial) & Resident,No,,1.59,0.23275,0.15602500000000002,3,False,0.05840059831874256
CC7,Catherine Creek,provisional_positional,Bull Trout,Spawning & Resident,2.41,2.0,1.0,0.6713091922005572,3.59,True,Provisional: BSR correspondence requires review,0.6,Predation,9,9,0.4342857142857143,0.4342857142857143,0.4342857142857143,1,Spawning/Rearing (fluvial) & Resident,No,,1.0,0.1,0.01,3,False,0.0017492399522483087
CC7,Catherine Creek,provisional_positional,Bull Trout,Spawning & Resident,2.41,2.0,1.0,0.6713091922005572,3.59,True,Provisional: BSR correspondence requires review,0.6,Riparian Condition,4,4,0.7878571428571428,0.7878571428571428,0.7878571428571428,1,Spawning/Rearing (fluvial) & Resident,Yes,,1.64,0.244,0.1684,5,False,0.05343962578591325
CC7,Catherine Creek,provisional_positional,Bull Trout,Spawning & Resident,2.41,2.0,1.0,0.6713091922005572,3.59,True,Provisional: BSR correspondence requires review,0.6,Side Channel and Wetland Habitat,7,7,0.5757142857142857,0.5757142857142857,0.5757142857142857,1,Spawning/Rearing (fluvial) & Resident,No,,2.0,0.325,0.2575,5,False,0.05971151412654199
CC7,Catherine Creek,provisional_positional,Bull Trout,Spawning & Resident,2.41,2.0,1.0,0.6713091922005572,3.59,True,Provisional: BSR correspondence requires review,0.6,Summer Water Temperature,1,1,1.0,1.0,1.0,1,Spawning/Rearing (fluvial) & Resident,No,,3.11,0.57475,0.532225,3,False,0.2143725208913649
CC7,Catherine Creek,provisional_positional,Bull Trout,Spawning & Resident,2.41,2.0,1.0,0.6713091922005572,3.59,True,Provisional: BSR correspondence requires review,0.6,Water Quality,15,15,0.010000000000000009,0.010000000000000009,0.010000000000000009,1,Spawning/Rearing (fluvial) & Resident,No,,2.71,0.48475,0.43322499999999997,3,False,0.0017449675487465198
CC7,Catherine Creek,provisional_positional,Bull Trout,Spawning & Resident,2.41,2.0,1.0,0.6713091922005572,3.59,True,Provisional: BSR correspondence requires review,0.6,Winter Water Temperature,12,12,0.2221428571428571,0.2221428571428571,0.2221428571428571,1,Spawning/Rearing (fluvial) & Resident,No,,2.15,0.35875,0.29462499999999997,3,True,0.02636184445881416
CC7,Catherine Creek,provisional_positional,Bull Trout,FMO,1.38,2.0,1.0,0.3844011142061281,3.59,True,Provisional: BSR correspondence requires review,0.4,Altered Flow Timing,11,11,0.2928571428571428,0.2928571428571428,0.2928571428571428,1,FMO (Fluvial),Yes,Unknown Future Climate Change Impacts,3.11,0.57475,0.532225,3,False,0.023966009152407475
CC7,Catherine Creek,provisional_positional,Bull Trout,FMO,1.38,2.0,1.0,0.3844011142061281,3.59,True,Provisional: BSR correspondence requires review,0.4,Altered Primary Productivity,12,12,0.2221428571428571,0.2221428571428571,0.2221428571428571,1,FMO (Fluvial),No,,1.82,0.2845,0.21295000000000003,3,False,0.007273687306008753
CC7,Catherine Creek,provisional_positional,Bull Trout,FMO,1.38,2.0,1.0,0.3844011142061281,3.59,True,Provisional: BSR correspondence requires review,0.4,Anthropogenic Barriers,3,3,0.8585714285714285,0.8585714285714285,0.8585714285714285,1,FMO (Fluvial),No,,1.44,0.199,0.11889999999999998,3,False,0.015696503302825307
CC7,Catherine Creek,provisional_positional,Bull Trout,FMO,1.38,2.0,1.0,0.3844011142061281,3.59,True,Provisional: BSR correspondence requires review,0.4,Channel and Habitat Structure,4,4,0.7878571428571428,0.7878571428571428,0.7878571428571428,1,FMO (Fluvial),No,,1.64,0.244,0.1684,5,False,0.020400189096697174
CC7,Catherine Creek,provisional_positional,Bull Trout,FMO,1.38,2.0,1.0,0.3844011142061281,3.59,True,Provisional: BSR correspondence requires review,0.4,Decreased Sediment Quantity,13,13,0.15142857142857147,0.15142857142857147,0.15142857142857147,1,FMO (Fluvial),Yes,Don't know how sediment quantity impacts FMO,2.61,0.46225,0.408475,5,True,0.009510819419021094
CC7,Catherine Creek,provisional_positional,Bull Trout,FMO,1.38,2.0,1.0,0.3844011142061281,3.59,True,Provisional: BSR correspondence requires review,0.4,Decreased Water Quantity,2,2,0.9292857142857143,0.9292857142857143,0.9292857142857143,1,FMO (Fluvial),Yes,Unknown Future Climate Change Impacts,2.88,0.523,0.4753,3,False,0.06791437437325906
CC7,Catherine Creek,provisional_positional,Bull Trout,FMO,1.38,2.0,1.0,0.3844011142061281,3.59,True,Provisional: BSR correspondence requires review,0.4,Floodplain Condition,9,9,0.4342857142857143,0.4342857142857143,0.4342857142857143,1,FMO (Fluvial),No,,1.74,0.2665,0.19315000000000002,5,False,0.012897777636291286
CC7,Catherine Creek,provisional_positional,Bull Trout,FMO,1.38,2.0,1.0,0.3844011142061281,3.59,True,Provisional: BSR correspondence requires review,0.4,Increased Sediment Quantity,14,14,0.08071428571428574,0.08071428571428574,0.08071428571428574,1,FMO (Fluvial),No,,1.89,0.30025,0.23027499999999998,5,False,0.0028578657779546363
CC7,Catherine Creek,provisional_positional,Bull Trout,FMO,1.38,2.0,1.0,0.3844011142061281,3.59,True,Provisional: BSR correspondence requires review,0.4,Non-Native Species Interactions and Competition,10,10,0.36357142857142855,0.36357142857142855,0.36357142857142855,1,FMO (Fluvial),No,,1.59,0.23275,0.15602500000000002,3,False,0.008722250736171907
CC7,Catherine Creek,provisional_positional,Bull Trout,FMO,1.38,2.0,1.0,0.3844011142061281,3.59,True,Provisional: BSR correspondence requires review,0.4,Predation,7,7,0.5757142857142857,0.5757142857142857,0.5757142857142857,1,FMO (Fluvial),Yes,We don't know the extent of predation. Would be considered High of other areas,1.0,0.1,0.01,3,False,0.0008852208515718265
